dataAreaId,PurchaseOrderNumber,FiscalDocumentOperationTypeId,ExpectedStoreAvailableSalesDate,VendorInvoiceDeclarationId,DeliveryModeId,InvoiceAddressStreet,OrderVendorAccountNumber,Email,TransportationModeId,IsChangeManagementActive,AccountingDistributionTemplateName,DeliveryAddressDescription,VendorTransactionSettlementType,DeliveryCityInKana,DeliveryStreetInKana,ReasonComment,NumberSequenceGroupId,TransportationTemplateId,AccountingDate,CashDiscountPercentage,PurchaseOrderName,RequestedDeliveryDate,DeliveryAddressCountryRegionId,DeliveryAddressLatitude,MultilineDiscountVendorGroupCode,DeliveryAddressCity,ConfirmedDeliveryDate,PurchaseRebateVendorGroupId,InvoiceAddressCounty,ChargeVendorGroupId,RequesterPersonnelNumber,ProjectId,ShippingCarrierId,TotalDiscountPercentage,DeliveryAddressDistrictName,PriceVendorGroupCode,PurchaseOrderHeaderCreationMethod,DeliveryAddressCountyId,DeliveryAddressZipCode,IsConsolidatedInvoiceTarget,ConfirmingPurchaseOrderCode,LanguageId,ReasonCode,DeliveryAddressDunsNumber,DeliveryTermsId,BankDocumentType,ExpectedStoreReceiptDate,DeliveryAddressName,InvoiceAddressCountryRegionId,ReplenishmentServiceCategoryId,PurchaseOrderPoolId,DeliveryAddressStreetNumber,RequestedShipDate,ExpectedCrossDockingDate,InvoiceAddressStreetNumber,IsDeliveryAddressPrivate,TaxExemptNumber,FormattedInvoiceAddress,BuyerGroupId,DeliveryAddressCountryRegionISOCode,CashDiscountCode,PaymentScheduleName,IntrastatTransactionCode,URL,CurrencyCode,ConfirmingPurchaseOrderCodeLanguageId,InvoiceType,ArePricesIncludingSalesTax,DeliveryAddressLocationId,GSTSelfBilledInvoiceApprovalNumber,IsDeliveredDirectly,ConfirmedShipDate,ShipCalendarId,IntrastatStatisticsProcedureCode,InvoiceVendorAccountNumber,OverrideSalesTax,DeliveryAddressStreet,VendorOrderReference,ReplenishmentWarehouseId,FixedDueDate,TransportationDocumentLineId,SalesTaxGroupCode,IsDeliveryAddressOrderSpecific,VendorPostingProfileId,VendorPaymentMethodSpecificationName,InvoiceAddressCity,ShippingCarrierServiceGroupId,ContactPersonId,DefaultReceivingWarehouseId,EUSalesListCode,ImportDeclarationNumber,PurchaseOrderStatus,PaymentTermsName,DeliveryAddressLongitude,DocumentApprovalStatus,InvoiceAddressZipCode,ShippingCarrierServiceId,DefaultLedgerDimensionDisplayValue,DeliveryAddressTimeZone,AttentionInformation,DeliveryAddressStateId,DeliveryBuildingCompliment,IntrastatTransportModeCode,DeliveryAddressPostBox,IsOneTimeVendor,IntrastatPortId,FinTagDisplayValue,OrdererPersonnelNumber,VendorPaymentMethodName,InvoiceAddressState,DefaultReceivingSiteId,LineDiscountVendorGroupCode,TransportationRoutePlanId,ZakatContractNumber,FormattedDeliveryAddress,TotalDiscountVendorGroupCode,TradeEndCustomerAccount
usrt,001251,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-02-01T12:00:00Z,0.0,Northwind Traders,2015-02-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001252,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,MIAMI,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,EAST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001253,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,NEWYORK,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,EAST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001254,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,PHILADE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,EAST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001255,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,OAKBROO,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001256,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SANANTO,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001257,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,TROY,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001258,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,TYSONSC,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001259,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,LONETRE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001260,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,LOSANGE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001261,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,MISSION,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001262,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,PALOALT,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001263,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SANDIEG,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001264,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001265,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SEATTLE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001266,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-03-01T12:00:00Z,0.0,Northwind Traders,2015-03-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SANTACL,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001267,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,MIAMI,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,EAST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001268,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,NEWYORK,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,EAST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001269,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,PHILADE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,EAST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001270,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,OAKBROO,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001271,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SANANTO,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001272,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,TROY,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001273,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,TYSONSC,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,CENTRAL,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001274,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,LONETRE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001275,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,LOSANGE,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001276,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,MISSION,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001277,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,PALOALT,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001278,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SANDIEG,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
usrt,001279,,1900-01-01T12:00:00Z,,,,1004,,,No,,Contoso Retail USA,None,,,,,,2015-04-01T12:00:00Z,0.0,Northwind Traders,2015-04-20T12:00:00Z,USA,0.0,,San Francisco,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,94115,No,,en-us,,,,None,1900-01-01T12:00:00Z,Contoso Retail USA,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,US,,,,http://www.northwindtraders.com/,USD,,Invoice,No,000000040,,No,1900-01-01T12:00:00Z,,,1004,No,989 Brodaway,,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,IL,No,GEN,,,,,SCOTTSD,IncludeNot,,Invoiced,Net30,0.0,Confirmed,,,,,,CA,,,,No,,,,Check,,WEST,,,,"989 Brodaway
San Francisco, CA 94115 
USA",,
